Order,Creation Date,Total Value,Client Hash
1445301355681-01,2024-07-07 15:18:45+00:00,540.0,ecc1e82a298906263036bc911a13e572103ad8fcf155445ecfda9d58bddff6e2
1445301355681-01,2024-07-07 15:18:45+00:00,540.0,ecc1e82a298906263036bc911a13e572103ad8fcf155445ecfda9d58bddff6e2
1445301355681-01,2024-07-07 15:18:45+00:00,540.0,ecc1e82a298906263036bc911a13e572103ad8fcf155445ecfda9d58bddff6e2
1445501355795-01,2024-07-08 10:48:10+00:00,160.88,fee94de77c53a77fcbc593c14e33ae8ef02c793002e4901435de6e6f5dcc9911
1445301355679-01,2024-07-07 15:08:04+00:00,360.88,64efe94c308add0e5fb75b1410794d61a196492fe7a2f6f7455d3706c0b054ac
1445301355679-01,2024-07-07 15:08:04+00:00,360.88,64efe94c308add0e5fb75b1410794d61a196492fe7a2f6f7455d3706c0b054ac
1445501355793-01,2024-07-08 10:43:36+00:00,170.88,d13dfe32edfd30a9e95012594ef1dbc2866ddf44552e4122e020ec565ae112da
1445491355791-01,2024-07-08 09:43:11+00:00,292.55,1229f477753e24e6e81a0ecc4a1fd3d159e656ac8e04c5c744ad604c84619baa
1445491355791-01,2024-07-08 09:43:11+00:00,292.55,1229f477753e24e6e81a0ecc4a1fd3d159e656ac8e04c5c744ad604c84619baa
1445491355791-01,2024-07-08 09:43:11+00:00,292.55,1229f477753e24e6e81a0ecc4a1fd3d159e656ac8e04c5c744ad604c84619baa
1445301355677-01,2024-07-07 15:05:17+00:00,139.88,8ac59f46b2fa5e10187b006289a4c6cd3fbbe2c9cd536ce2209349780e4aca23
1445481355789-01,2024-07-08 09:18:49+00:00,117.89,00e98d8095be25f58d712f6fb68a366b7fa36085026429828594587edbb87b01
1445301355673-01,2024-07-07 14:44:19+00:00,351.38,e00a50f8beb9cf36f49719addcec195b05e79e1cfac8b8ea7ba93ed85d0672ef
1445301355673-01,2024-07-07 14:44:19+00:00,351.38,e00a50f8beb9cf36f49719addcec195b05e79e1cfac8b8ea7ba93ed85d0672ef
1445481355787-01,2024-07-08 09:08:43+00:00,223.12,12d2d8489439707ba92c1c811c3b53efbe80e8df7df8641b44de9ed796c407ed
1445301355671-01,2024-07-07 14:41:12+00:00,227.77,ad69e561ea7928ad96b2ed6e04cff780f08465c9d7ad80e1091a72e5e21bbcb6
1445481355785-01,2024-07-08 08:58:02+00:00,167.49,3d895327c136b4caaf5596562b2015e4f90ec88a8735313ef5067ceaa9fbebf8
1445291355667-01,2024-07-07 14:15:16+00:00,585.21,cf2e90c0f4b923740ccbb94c406e2eeb57af55568170bd1d51afb85e4ab07ce8
1445291355667-01,2024-07-07 14:15:16+00:00,585.21,cf2e90c0f4b923740ccbb94c406e2eeb57af55568170bd1d51afb85e4ab07ce8
1445291355667-01,2024-07-07 14:15:16+00:00,585.21,cf2e90c0f4b923740ccbb94c406e2eeb57af55568170bd1d51afb85e4ab07ce8
1445481355783-01,2024-07-08 08:53:03+00:00,236.93,d34e31205af5f7bacae5ac7dbb5d5f8bda3c75f88f3362f23d099ae75aae04c6
1445291355665-01,2024-07-07 14:00:53+00:00,171.44,9fe861bf2b6d88ecab8db0b5bb09df2731659c5e55e1a80885a78f108c6cb56f
1445421355781-01,2024-07-08 02:47:24+00:00,312.34,c1f6e5261e28a68f7c149e2ac9708715d02a9e05a7c3abc043b3db95a8a168ad
1445421355781-01,2024-07-08 02:47:24+00:00,312.34,c1f6e5261e28a68f7c149e2ac9708715d02a9e05a7c3abc043b3db95a8a168ad
1445401355779-01,2024-07-08 01:22:43+00:00,270.88,1cdb572d308f862e7de418984bd81f23f2ea11a36a3acd87042db3203e03c810
1445401355779-01,2024-07-08 01:22:43+00:00,270.88,1cdb572d308f862e7de418984bd81f23f2ea11a36a3acd87042db3203e03c810
1445291355663-01,2024-07-07 13:52:49+00:00,177.03,0e59a2ec4268a0e6cfec0d578859f598aa1ca4c6f01f6b3bfc68acff27db32d6
1445401355777-01,2024-07-08 01:01:25+00:00,317.88,61f06d8a83ff43dff619470e194a940db6a17a75d601ee2cb527ef963bc21b23
1445401355777-01,2024-07-08 01:01:25+00:00,317.88,61f06d8a83ff43dff619470e194a940db6a17a75d601ee2cb527ef963bc21b23
1445291355661-01,2024-07-07 13:50:41+00:00,250.88,c5d54bfe49ddaee127b66fabcbbadebc17e9f0d4d5f62a66eabc534e6ed86f3f
1445401355775-01,2024-07-08 00:46:01+00:00,160.88,f3fdf5fe1a37795f18f52b419af397abc8eaefe4bb37386d7e9c5c510e16652e
1445271355659-01,2024-07-07 12:19:12+00:00,75.88,e1ccc9f38729956dbfb8731a0a07ed68de6e7b576d48a7fc20b7664df0d96ac6
1445401355773-01,2024-07-08 00:44:37+00:00,133.06,e6320aed50c06146d7fe983de9176732cf17054e94d290ae9dbfdb364d8002be
1445271355657-01,2024-07-07 11:54:25+00:00,156.21,f4003d85419f2e5e53d638efedfd764dafd23ffdb697fcc2aa8a9014e81d3f2a
1445401355769-01,2024-07-08 00:39:16+00:00,284.38,808d59a08cf80fb9de81f211b4d28426535807514eb88bcb65db41cd678fc6cd
1445401355769-01,2024-07-08 00:39:16+00:00,284.38,808d59a08cf80fb9de81f211b4d28426535807514eb88bcb65db41cd678fc6cd
1445271355655-01,2024-07-07 11:51:31+00:00,910.0,7bf874d2992d52c1d4dbb86e4379142861057a155b70753ce9455513a15aa97c
1445271355655-01,2024-07-07 11:51:31+00:00,910.0,7bf874d2992d52c1d4dbb86e4379142861057a155b70753ce9455513a15aa97c
1445271355655-01,2024-07-07 11:51:31+00:00,910.0,7bf874d2992d52c1d4dbb86e4379142861057a155b70753ce9455513a15aa97c
1445391355767-01,2024-07-08 00:10:34+00:00,123.35,88ff67402da9c4b9616682f5ef57ab384307eec8c2ebd00cb1855b8119e44be7
1445261355653-01,2024-07-07 11:29:57+00:00,90.88,b8ee059f8ff488debac38ee7c93cadc07a12300e3d17a8452086e18ee7621327
1445391355765-01,2024-07-07 23:53:15+00:00,187.73,30e6092de47f2e7870c840791551b5e81c2a1aa259ecb7c2b90ac03e8887ac1f
1445261355651-01,2024-07-07 11:13:19+00:00,198.16,28895560fce698a1a39cb264c95f9bb816ce4251e592fffa6b51bfdeab8103ef
1445391355763-01,2024-07-07 23:50:43+00:00,140.88,772b99fc96fe97a783a7b122fc209778bb3aae276bc0bc13639ce1503d8f1883
1445261355647-01,2024-07-07 11:05:27+00:00,387.49,65bda686481012362f3d5d3a162388528529c015f5d21681276e94bf494e6ad1
1445261355647-01,2024-07-07 11:05:27+00:00,387.49,65bda686481012362f3d5d3a162388528529c015f5d21681276e94bf494e6ad1
1445261355647-01,2024-07-07 11:05:27+00:00,387.49,65bda686481012362f3d5d3a162388528529c015f5d21681276e94bf494e6ad1
1445381355761-01,2024-07-07 23:26:42+00:00,194.31,8e8572f610612f36d50c1ffcaa5eee4095bc7865c6a276902918712096c4f67f
1445251355645-01,2024-07-07 10:19:23+00:00,161.94,a47ba5d89fdcf2e1f1987e487d5370803a67c274988b580140d4912d63c7f56b
1445251355645-01,2024-07-07 10:19:23+00:00,161.94,a47ba5d89fdcf2e1f1987e487d5370803a67c274988b580140d4912d63c7f56b
1445381355759-01,2024-07-07 23:26:08+00:00,249.75,6328c43f5dd303f36d88321adec53422aa57e7f196105555b8fa8b5247161eb5
1445251355643-01,2024-07-07 10:16:51+00:00,162.43,10042ee6b9cfd54c967b4ef4241c687756b6a5f62df86a0e26224e3a034e845b
1445381355755-01,2024-07-07 22:59:20+00:00,279.42,4ac47d374f0a0d0b6c83fd4251377a3bdb6e2675febf9ddefa6605db22ff633b
1445381355755-01,2024-07-07 22:59:20+00:00,279.42,4ac47d374f0a0d0b6c83fd4251377a3bdb6e2675febf9ddefa6605db22ff633b
1445381355755-01,2024-07-07 22:59:20+00:00,279.42,4ac47d374f0a0d0b6c83fd4251377a3bdb6e2675febf9ddefa6605db22ff633b
1445251355641-01,2024-07-07 09:54:08+00:00,249.27,345194aee8ff49cdce94cdd9dce61139b97b37ef4f2b549552666414b6ea1d68
1445371355753-01,2024-07-07 22:05:12+00:00,189.21,cf2e90c0f4b923740ccbb94c406e2eeb57af55568170bd1d51afb85e4ab07ce8
1445251355639-01,2024-07-07 09:47:43+00:00,405.0,f9c2c57703ac458d920ede12f31012b12a602fabdbcaf65e14b8dde1a2a7654d
1445371355751-01,2024-07-07 21:48:56+00:00,227.07,ad99e51a4353c641a22d5070eba026b094d0a74ecdd3356cfe0b896b7f2d398b
1445371355751-01,2024-07-07 21:48:56+00:00,227.07,ad99e51a4353c641a22d5070eba026b094d0a74ecdd3356cfe0b896b7f2d398b
1445251355637-01,2024-07-07 09:44:45+00:00,162.59,bacd167d71a7e72d2e9b5378697446b1d4eee83ff078816fcc86f9a70ef08ab5
1445371355749-01,2024-07-07 21:46:03+00:00,160.14,76320d1be8c35605654342a1bc7c049fe05d4008f9197292af7123a9082f7741
1445211355635-01,2024-07-07 06:07:12+00:00,193.49,ea1ea60427f4727a3842c6d5b8155f8d05a7566a34b38a70fcce5a4cc76a4040
1445371355747-01,2024-07-07 21:44:15+00:00,166.56,1fe170e0176a32348703006ab0ec11b1ecd36e50a5db19486c61219c3c305684
1445181355633-01,2024-07-07 03:21:16+00:00,167.49,6cd6a5fde3bb2d0da572b36d77b3aaab6a0539e70e5f3f6cfe1994238b9d054c
1445371355745-01,2024-07-07 21:42:44+00:00,159.05,61d17c82ecd6a16ad726bfadcb6225da4d14e74f104082df922bbd37eec08911
1445181355631-01,2024-07-07 02:39:44+00:00,390.79,74c1c9ff8d18acc3da6979fac6649c14f061e01f1e8934c403d8dd1f5345feff
1445181355631-01,2024-07-07 02:39:44+00:00,390.79,74c1c9ff8d18acc3da6979fac6649c14f061e01f1e8934c403d8dd1f5345feff
1445151355627-01,2024-07-07 00:04:37+00:00,200.88,71487a492916c18a9485e782c698b5be5a18f61950fcf4f783e59274083dcfd6
1445371355743-01,2024-07-07 21:30:57+00:00,189.48,5b998f4b8f6908c446ab28ad1a75688fb3f76fc570fe393073fb1b888d2005b5
1445371355743-01,2024-07-07 21:30:57+00:00,189.48,5b998f4b8f6908c446ab28ad1a75688fb3f76fc570fe393073fb1b888d2005b5
1445151355625-01,2024-07-06 23:52:34+00:00,301.77,57a7e7216fddb78ae6fd9f3afe2405ecc07f8c71ad75a8d0d9649b7aedb2240b
1445151355625-01,2024-07-06 23:52:34+00:00,301.77,57a7e7216fddb78ae6fd9f3afe2405ecc07f8c71ad75a8d0d9649b7aedb2240b
1445361355741-01,2024-07-07 21:20:34+00:00,159.41,b0d661367d4ea72e38e57ee33d3bfcf326b1a61edcb5f448adf91d620361b30b
1445141355623-01,2024-07-06 23:16:17+00:00,230.88,b8ebd49b7b57ccc50f79f79e3c7a09bf155388dcfdc652e33b477540ba45f788
1445141355623-01,2024-07-06 23:16:17+00:00,230.88,b8ebd49b7b57ccc50f79f79e3c7a09bf155388dcfdc652e33b477540ba45f788
1445361355739-01,2024-07-07 21:18:18+00:00,191.47,3ae65df1d50eb3c37be02f4eb606cf695a93eabf191c108ef1153de55bd04a8b
1445141355621-01,2024-07-06 23:14:01+00:00,237.49,27052446378e17aaaaafae115593a72a847b67dcbbbafff349813c5136f45bee
1445141355621-01,2024-07-06 23:14:01+00:00,237.49,27052446378e17aaaaafae115593a72a847b67dcbbbafff349813c5136f45bee
1445361355735-01,2024-07-07 21:10:00+00:00,140.88,17dd8f7121309e4ad1d48115dfbd275c3dbf6e2a2e144cec9624513ba95f2e53
1445361355733-01,2024-07-07 20:38:05+00:00,357.49,4c85d9902a1bc52f31d75218048e1e53d522603603ceaa98dec386dcbb3d9b06
1445361355733-01,2024-07-07 20:38:05+00:00,357.49,4c85d9902a1bc52f31d75218048e1e53d522603603ceaa98dec386dcbb3d9b06
1445361355733-01,2024-07-07 20:38:05+00:00,357.49,4c85d9902a1bc52f31d75218048e1e53d522603603ceaa98dec386dcbb3d9b06
1445141355617-01,2024-07-06 23:11:37+00:00,217.15,22961ead54e8b608f09f1abd3a321e1a402985166c47727e6ff7d36da9c22243
1445351355731-01,2024-07-07 20:14:26+00:00,323.43,b61da50a33b6fb67c56f801b451de459f07a9d0dcf275876e433830f06c35bba
1445351355731-01,2024-07-07 20:14:26+00:00,323.43,b61da50a33b6fb67c56f801b451de459f07a9d0dcf275876e433830f06c35bba
1445141355615-01,2024-07-06 22:58:17+00:00,187.21,43dac7cb27a3d3898185711b15fb2b4723c040b2dafb76857ea2d0c3b4426c49
1445131355613-01,2024-07-06 22:07:03+00:00,208.24,83b68c46510893839d3ebddcc799e7896a1cf04a058dfc1d2f5dbf63054be074
1445111355605-01,2024-07-06 20:20:40+00:00,163.58,90adf7075f54f8863974bd500c060293db3325c56f7e3672b8e25c843bd2ecb6
1444901355493-01,2024-07-05 23:18:44+00:00,342.49,7937e81d3daa6a588cd94b016131c9c77e26ea15744b9a9cbb8571f7029fff7d
1444901355493-01,2024-07-05 23:18:44+00:00,342.49,7937e81d3daa6a588cd94b016131c9c77e26ea15744b9a9cbb8571f7029fff7d
1445111355603-01,2024-07-06 20:06:53+00:00,264.19,b5ae7a49e98eab5d3bb1e5bd1c3942f26cfea17457746bcb2558efa2343bea6b
1445111355603-01,2024-07-06 20:06:53+00:00,264.19,b5ae7a49e98eab5d3bb1e5bd1c3942f26cfea17457746bcb2558efa2343bea6b
1444901355491-01,2024-07-05 23:14:31+00:00,127.07,6928c2e7e2fa37b288236381384dc82cf3a0453e95e132eda2929f42663b7977
1444901355491-01,2024-07-05 23:14:31+00:00,127.07,6928c2e7e2fa37b288236381384dc82cf3a0453e95e132eda2929f42663b7977
1445111355601-01,2024-07-06 19:59:32+00:00,246.49,d08b456bd25abacfa49559e5b4ebbc7c23dd6a92905cfd9fbaf52f82ebb8bc53
1445111355599-01,2024-07-06 19:56:52+00:00,161.42,6952be2421744f32f25b56b4131e06398876493393d992de57966893b27a8bb0
1444901355487-01,2024-07-05 22:50:48+00:00,755.02,f72e8775abaab4a627c70af9743d4f87f8f66c58fd92d09f82566be6e31013d7
1444901355487-01,2024-07-05 22:50:48+00:00,755.02,f72e8775abaab4a627c70af9743d4f87f8f66c58fd92d09f82566be6e31013d7
1444891355485-01,2024-07-05 22:07:15+00:00,359.27,c95d501a80d05d388948d107cad9492d6d640363e2e65ca1c1e8917e2aba359f
1444891355485-01,2024-07-05 22:07:15+00:00,359.27,c95d501a80d05d388948d107cad9492d6d640363e2e65ca1c1e8917e2aba359f
1445111355597-01,2024-07-06 19:55:48+00:00,490.0,55acd009f8ca99fcc6a1615636e31d971d0f7ecd4c5f01983322ada7c0bee9bc
1445111355597-01,2024-07-06 19:55:48+00:00,490.0,55acd009f8ca99fcc6a1615636e31d971d0f7ecd4c5f01983322ada7c0bee9bc
1444891355483-01,2024-07-05 22:06:48+00:00,137.73,3be6140055255200ee22eda78b3de11eaa8551add7a0a2a9c95a39b6005321b4
1445111355595-01,2024-07-06 19:40:16+00:00,160.38,7bb8e8af2e3dd1058a28eb2579b595551903bbf429fb0a4869a21ae1653f4ba8
1445111355593-01,2024-07-06 19:37:57+00:00,530.0,50a814e4a288f50357ab9c4200678a894c1b9d4da218c32feffd2f2a2af3df1d
1445111355593-01,2024-07-06 19:37:57+00:00,530.0,50a814e4a288f50357ab9c4200678a894c1b9d4da218c32feffd2f2a2af3df1d
1445111355593-01,2024-07-06 19:37:57+00:00,530.0,50a814e4a288f50357ab9c4200678a894c1b9d4da218c32feffd2f2a2af3df1d
1444881355481-01,2024-07-05 21:11:00+00:00,530.0,bd0e3a89dcfd531ce2c9a66cea2f26f227b79f1824648944dfe428aca113d312
1444881355481-01,2024-07-05 21:11:00+00:00,530.0,bd0e3a89dcfd531ce2c9a66cea2f26f227b79f1824648944dfe428aca113d312
1444881355481-01,2024-07-05 21:11:00+00:00,530.0,bd0e3a89dcfd531ce2c9a66cea2f26f227b79f1824648944dfe428aca113d312
1444881355477-01,2024-07-05 20:32:56+00:00,660.88,ef7774ceb1e23207ae30a0b5eab9bad8ff8fc9cadec3facd23d1c1fadb0e1db4
1444881355477-01,2024-07-05 20:32:56+00:00,660.88,ef7774ceb1e23207ae30a0b5eab9bad8ff8fc9cadec3facd23d1c1fadb0e1db4
1444881355477-01,2024-07-05 20:32:56+00:00,660.88,ef7774ceb1e23207ae30a0b5eab9bad8ff8fc9cadec3facd23d1c1fadb0e1db4
1444881355477-01,2024-07-05 20:32:56+00:00,660.88,ef7774ceb1e23207ae30a0b5eab9bad8ff8fc9cadec3facd23d1c1fadb0e1db4
1445101355591-01,2024-07-06 18:57:45+00:00,190.88,f45a90777a943c640d91e5f237910059239004f03ef4d7038d3fda1b178f043f
1444871355473-01,2024-07-05 20:00:07+00:00,140.88,feaf9eb3d933bce40381eabe9d2a13c874c70610d9e7ef7e78bc735e0a7260e2
1445101355589-01,2024-07-06 18:52:48+00:00,380.88,0c711f8564b09453ecd24f590dd78bcbf526ba7a25ee24be2791ffa378c2e0b7
1445101355589-01,2024-07-06 18:52:48+00:00,380.88,0c711f8564b09453ecd24f590dd78bcbf526ba7a25ee24be2791ffa378c2e0b7
1444871355471-01,2024-07-05 19:42:15+00:00,209.27,c7bd579ad717eeb6b1a98238727a16d96778e6dd96147e22de27b24ba46fef35
1445101355587-01,2024-07-06 18:46:33+00:00,310.0,8d6b954ba486417f7778c58237842a7feb6efc0fdbca74fb34bf016178ce8fbc
1445101355587-01,2024-07-06 18:46:33+00:00,310.0,8d6b954ba486417f7778c58237842a7feb6efc0fdbca74fb34bf016178ce8fbc
1445101355585-01,2024-07-06 18:40:05+00:00,65.2,cc4890445ea3c77df563ae347509697f6561be8c67249d074b5279cc5a3fe434
1444861355469-01,2024-07-05 19:01:47+00:00,210.88,2b185c1530b80abb5e16142b3e08813e34a28304d93ffb02c3114847b696f335
1445091355583-01,2024-07-06 18:29:42+00:00,146.6,8f424661396efc5d19e22f18279c08eb4ce4464e50ae6bfb01c78ca08e075a42
1445091355583-01,2024-07-06 18:29:42+00:00,146.6,8f424661396efc5d19e22f18279c08eb4ce4464e50ae6bfb01c78ca08e075a42
1444861355467-01,2024-07-05 18:59:21+00:00,60.0,c9805d9a0b6bab43b17a441490a34508243ae15623447a5a789ceb7f7947ec04
1444861355467-01,2024-07-05 18:59:21+00:00,60.0,c9805d9a0b6bab43b17a441490a34508243ae15623447a5a789ceb7f7947ec04
1444861355467-01,2024-07-05 18:59:21+00:00,60.0,c9805d9a0b6bab43b17a441490a34508243ae15623447a5a789ceb7f7947ec04
1445091355579-01,2024-07-06 17:53:53+00:00,169.82,a18e063c6d49b45d2adfd0a6a3a7b3bcfea48d2552e0c1b6b215c49638087839
1444861355465-01,2024-07-05 18:49:34+00:00,192.35,ee921f8126c891d1084fc15778093ad78cdabc1b166f064e7e697f2e1024bb5b
1445091355577-01,2024-07-06 17:51:53+00:00,140.88,a3586e8137e34422cddab614cf3d3d7c66cda9ac25b55c4f75759e847575c987
1444861355463-01,2024-07-05 18:40:38+00:00,111.38,5ab04a68d8ba2be3d45a145f7774b66b43220cc4838aa72ed1a58b690df1c142
1445091355575-01,2024-07-06 17:47:00+00:00,221.0,59f231464526382161c44ecbed4c000073c34b4fff2090b8d6c556ecde39e6d9
1445091355575-01,2024-07-06 17:47:00+00:00,221.0,59f231464526382161c44ecbed4c000073c34b4fff2090b8d6c556ecde39e6d9
1444861355461-01,2024-07-05 18:35:11+00:00,148.97,87bf89c058062a845422966664bd4c865710fff62a836d1d5c6c1bcc489afa00
1445081355573-01,2024-07-06 17:29:09+00:00,484.5,141ca4de0a9f5156cade66fec4bb9d440792ebf0e9d6f1f3661592ab64780741
1445081355573-01,2024-07-06 17:29:09+00:00,484.5,141ca4de0a9f5156cade66fec4bb9d440792ebf0e9d6f1f3661592ab64780741
1445081355573-01,2024-07-06 17:29:09+00:00,484.5,141ca4de0a9f5156cade66fec4bb9d440792ebf0e9d6f1f3661592ab64780741
1444851355459-01,2024-07-05 18:14:51+00:00,149.58,af63b11dbd0d1ef5024fdec5d3b674126198e2e0156556bced418ec07a6747ae
1444851355459-01,2024-07-05 18:14:51+00:00,149.58,af63b11dbd0d1ef5024fdec5d3b674126198e2e0156556bced418ec07a6747ae
1445081355571-01,2024-07-06 16:44:11+00:00,890.0,9f5101d04972778a931e3bde796e42c003864eb8b7b0e8071cd6dfb08a0b0be7
1445081355571-01,2024-07-06 16:44:11+00:00,890.0,9f5101d04972778a931e3bde796e42c003864eb8b7b0e8071cd6dfb08a0b0be7
1445081355571-01,2024-07-06 16:44:11+00:00,890.0,9f5101d04972778a931e3bde796e42c003864eb8b7b0e8071cd6dfb08a0b0be7
1445081355571-01,2024-07-06 16:44:11+00:00,890.0,9f5101d04972778a931e3bde796e42c003864eb8b7b0e8071cd6dfb08a0b0be7
1445081355571-01,2024-07-06 16:44:11+00:00,890.0,9f5101d04972778a931e3bde796e42c003864eb8b7b0e8071cd6dfb08a0b0be7
1445081355571-01,2024-07-06 16:44:11+00:00,890.0,9f5101d04972778a931e3bde796e42c003864eb8b7b0e8071cd6dfb08a0b0be7
1444851355457-01,2024-07-05 18:02:10+00:00,158.21,798befc77f481f4d9d6832e734cd7aaa574b7a79c1378b88d4e738fc97ff22e4
1444851355455-01,2024-07-05 17:59:21+00:00,153.49,e7c3c7a8ce54f7b4fda4c4aa4de4dd9884c22e2d9b444076016ccb86fee231be
1444851355453-01,2024-07-05 17:57:27+00:00,191.35,69d9fc224eb089752e98d6e5b353f33360ab619c7c538868bebaaf3ad5bcf766
1444841355451-01,2024-07-05 17:21:08+00:00,254.69,012c10f5112f0075423a39ec8a30d8395dbc363e04a7fea2f9e08de19b008c85
1444841355451-01,2024-07-05 17:21:08+00:00,254.69,012c10f5112f0075423a39ec8a30d8395dbc363e04a7fea2f9e08de19b008c85
1444841355449-01,2024-07-05 17:09:43+00:00,356.77,79807221d45b49c27594e88da1172bf2aabb9a7961a447f9f14713d7fbb2fa24
1444841355445-01,2024-07-05 16:36:12+00:00,58.4,df619d9bdf8fb9dc2843e8ca00e2cd2ba738eec7bb1d218a39a1d3b76897f94d
1444841355445-01,2024-07-05 16:36:12+00:00,58.4,df619d9bdf8fb9dc2843e8ca00e2cd2ba738eec7bb1d218a39a1d3b76897f94d
1444841355443-01,2024-07-05 16:34:24+00:00,75.0,df619d9bdf8fb9dc2843e8ca00e2cd2ba738eec7bb1d218a39a1d3b76897f94d
1444841355443-01,2024-07-05 16:34:24+00:00,75.0,df619d9bdf8fb9dc2843e8ca00e2cd2ba738eec7bb1d218a39a1d3b76897f94d
1444841355443-01,2024-07-05 16:34:24+00:00,75.0,df619d9bdf8fb9dc2843e8ca00e2cd2ba738eec7bb1d218a39a1d3b76897f94d
1444831355441-01,2024-07-05 16:25:48+00:00,360.0,fbf1780f6379a87e4fa7c444922e8da6821548a5faaf981250bbcc7fc4bd3b9d
1444831355441-01,2024-07-05 16:25:48+00:00,360.0,fbf1780f6379a87e4fa7c444922e8da6821548a5faaf981250bbcc7fc4bd3b9d
1444831355439-01,2024-07-05 16:20:31+00:00,188.09,f098b7c077e36abdb0bfc56e81fe43cb2bde424d7b07d6ebfac8e5c95c4074e1
1445071355569-01,2024-07-06 16:25:12+00:00,188.44,46375e3d45a1e932682cc895c202f9ebef5608c34435711165071cbecc1c1e28
1444831355437-01,2024-07-05 16:07:06+00:00,304.56,5ed6b9282304ed8c61dbab1bdfab2714f34277f19c8efed0ec5f89e7a2f937ad
1444831355437-01,2024-07-05 16:07:06+00:00,304.56,5ed6b9282304ed8c61dbab1bdfab2714f34277f19c8efed0ec5f89e7a2f937ad
1444831355437-01,2024-07-05 16:07:06+00:00,304.56,5ed6b9282304ed8c61dbab1bdfab2714f34277f19c8efed0ec5f89e7a2f937ad
1444831355437-01,2024-07-05 16:07:06+00:00,304.56,5ed6b9282304ed8c61dbab1bdfab2714f34277f19c8efed0ec5f89e7a2f937ad
1445061355567-01,2024-07-06 15:10:13+00:00,190.88,43cee26099ea9cbf0285d1d1168e0ebe6dbe696b7f814fe980e23ece68741cb4
1444831355435-01,2024-07-05 16:04:33+00:00,194.21,68799e2756c262e270119f60ac3f4d67f22b642f6ad2b7d3ad1b240782282806
1445061355565-01,2024-07-06 15:03:46+00:00,280.88,319d0941b32fa79c0ca560143153d3e63c66c2b107bf2bb608d0b9faeaef835f
1445061355565-01,2024-07-06 15:03:46+00:00,280.88,319d0941b32fa79c0ca560143153d3e63c66c2b107bf2bb608d0b9faeaef835f
1444831355433-01,2024-07-05 15:45:26+00:00,162.94,1f7e672ab5e103bede58bcf231104e522470c87206c4c669a206504c29a11c1b
1445061355563-01,2024-07-06 14:59:02+00:00,174.25,6d53e42852ea3715b5e65b17c9a1088d45cca337e1ed245e787d44dd2a9fd7f0
1444821355431-01,2024-07-05 15:15:13+00:00,209.82,9fef6f9214b66b7a3c18683adfa86154b7e5d307c636e7e66cf9e6163d39b07e
1445061355561-01,2024-07-06 14:56:26+00:00,167.29,eaa2c153e21973cd721847c72fee0b8dbeb00de17e5a8b49bf8be0491c78ec17
1444821355429-01,2024-07-05 15:09:10+00:00,159.35,8cb262329fc9e7ea83fc39a8312d83af0267806c7725586e2b0a21ab7fdeb08e
1445051355555-01,2024-07-06 14:17:17+00:00,183.19,acec6cb2d0ae2fdff3b408d83e2a2ca0e4b57b608463e65e0ba317c147007d99
1445051355555-01,2024-07-06 14:17:17+00:00,183.19,acec6cb2d0ae2fdff3b408d83e2a2ca0e4b57b608463e65e0ba317c147007d99
1444821355425-01,2024-07-05 15:03:24+00:00,665.0,520b6b14dbc851652795f93694a212e1d9d7d20ad5a73b0f57214ce81c96b330
1444821355425-01,2024-07-05 15:03:24+00:00,665.0,520b6b14dbc851652795f93694a212e1d9d7d20ad5a73b0f57214ce81c96b330
1444821355425-01,2024-07-05 15:03:24+00:00,665.0,520b6b14dbc851652795f93694a212e1d9d7d20ad5a73b0f57214ce81c96b330
1444821355425-01,2024-07-05 15:03:24+00:00,665.0,520b6b14dbc851652795f93694a212e1d9d7d20ad5a73b0f57214ce81c96b330
1444821355425-01,2024-07-05 15:03:24+00:00,665.0,520b6b14dbc851652795f93694a212e1d9d7d20ad5a73b0f57214ce81c96b330
1445051355553-01,2024-07-06 13:41:05+00:00,161.35,f358877a3ba5ac4b2a3ea45d74218eb76f9788c4479bd52d7aeb0b877d6c8bd2
1444821355423-01,2024-07-05 14:52:55+00:00,361.66,f8cfcd19ad430f9006e6f3d94c809df66942951c13751aeb12b4c41709f57e26
1444821355423-01,2024-07-05 14:52:55+00:00,361.66,f8cfcd19ad430f9006e6f3d94c809df66942951c13751aeb12b4c41709f57e26
1445051355551-01,2024-07-06 13:32:07+00:00,189.26,4c14ca1b2ad4fc7b5c5fed408c599a2f469c3aaa5be9f4e41502ddb6da05627a
1444821355421-01,2024-07-05 14:44:22+00:00,200.0,f0948d292f7e2a3bcdc70d78aa6404f369e3e8320ea0de5c2f54e6467867e787
1445041355549-01,2024-07-06 12:34:42+00:00,279.95,85497f2576d6c293577ae461a3d56688bb4effd8fe4bf609571a7b45f72722ca
1445041355549-01,2024-07-06 12:34:42+00:00,279.95,85497f2576d6c293577ae461a3d56688bb4effd8fe4bf609571a7b45f72722ca
1444811355419-01,2024-07-05 14:23:07+00:00,125.58,85adb81de92b1f42b038cc15bb094bb20d8626b12970ea467da84d429e2fa506
1444811355417-01,2024-07-05 14:04:08+00:00,186.06,6aee8c2e176df282d10b8a2e65ff2b7d5058e321b2fdd13ab2d73d98b7c99a59
1445031355547-01,2024-07-06 12:18:25+00:00,560.0,790c00e1837419412b9a6e36b57068a03c8c273d99c7ba25dc28b9ab8d0bb0ef
