client_hash,recency,frequency,monetary
bbfd3e2b329fa80bf88010f16f1dd1f0f9741b692255ab13e946745656261e31,643,1,192.76
bbfd548102ff288165fb14085cd58d61e35a6ef2b98df74ee003c27243748dfb,370,2,317.71
bbfe4460247e1d7d1fcf63bd85982aa8da1f6f9bccaeab441f317157109718d6,313,1,132.51
bbfe4d1f6d180835dc43adf26444cfc041ab1daa45644a1c72e14645376a850a,319,1,143.04
bbfeb126f0d801f0b5550c0d91e3e8e9c56da52e4c3b4a42c6eceddbeb4ebe53,159,1,184.05
bc0022d866960d1632efaef3019a439a441e597a2b8020f86867d7806569b345,444,2,1095.0
bc01beeb782cde4ddccc18977e932f6010cef89ea330f483ee285ff8de5d956c,656,1,295.86
bc022f2ce8a1f71fe6a80e3ec9b2586c94c69e50669b05f1ed9c5eefff39cd00,321,2,634.19995
bc023ade3b498fba442c2958c00970cdf0de36c6b86c9c796973a37bc19b05e4,334,1,107.36
bc02804f7cdba4a406ffba9def459f2d098a113ade6a8ca3e5fe2a8dabdf0159,329,1,117.43
bc04880c1694752007d0a240185e3a313ba043e31db33a737b06cbf04c3d6a64,337,1,82.51
bc08fb83ddd5f91963f0cf304c0518faee34938f7894f9d0ae218bb073ce15bc,650,1,113.3
bc0b8cb86c515bdb628f91dab7198196e71f0fbbe6f4d79353877e37159ce131,428,1,90.75
bc0bbe834f1a063b077befdb63fb69096d8e8b4d02e965c8af3f012cacb7fd04,655,1,103.3
bc0bef0cdaab294c52a6efc6617a568993311ece914ac89afb4d34b82c0d6b3a,437,1,549.0
bc0d3ba19cb2f73a4dd71c42bffd94589703db9d9d7b4321f17d2ce964780c57,27,1,185.97
bc108a2c49d52c5aa0ff7631a79e61408f386bd3aaac35afb1ede893ab8c02d9,644,1,425.0
bc120aa78be8dba966b895005c545c45aaa87ae09180a13d2c408cec1960f360,87,4,795.74
bc13c5bc4edebd21cdf47d75f96a45f3420a1ee0bb5c6517309191c539c68c02,153,1,125.86
bc17171a8af6d947a59e5448645bdc5563e7c2e6b9e8a923700c43f773ddabff,352,1,248.42
bc18754b61bee52d146f7368c4a425a258ac997a6dbbf712d095be183c5ecc57,555,2,492.72
bc188803661c28c1d30314796590889f74bba085d8ea6f4d3abd938ff2c7de64,478,1,325.42
bc18c3cf7ea506976f11e83c353d462ba32de1a4bf7f7fc03ebb7229bf5dcd6b,151,1,184.05
bc1a1e2e3708e61964505223aebaa66bfb06c9748e1a1eccb7052c687751ca2e,94,1,180.49
bc1a7ba908568010f29398226a57300744cdc425bd25057b03e8c7a31d866358,387,1,183.88
bc201a99f39a3258f520ddba72cb4cea698fbe6cfbbdb6764d9b2f78c061599d,154,2,289.94
bc20803b4d14d91c80857b3c95a2ca2ffc5624476d1e2e9ee20c3aeb9a259f1d,558,2,1678.74
bc208427419c5d93171062003b2011005d9ac11f76953dad33a9916854988bcc,250,2,618.58997
bc213a90baa8441ef8bf6b11280fd618c346ccb235025c6ce2b2768e9b1b3a25,578,1,166.71
bc24fb8a9385fd3a0454794ba1962982bda97f19749021cb563d97d424890251,553,1,398.05
bc25f15d0f3a6521c8b0464d6014bc78bbac175a07bc45b54f8df3495b4076fa,160,1,304.27
bc266dd8bb12c878c19157224fcd10de732d5ee0d141a09b344b895410dabd78,76,2,700.88
bc27871ef8d2d1b8983593da76a2f426808a03ad71aa9874da4f9b338629ad01,347,1,119.97
bc278bf31594ee71955edabfc469d2c6781c4a65c81cc70890a6b9522f980c9a,46,1,224.01
bc285f6380d6b8345b028524e627c30f01e95fbcd8447c8bfad6dfdb4cabbd9d,6,1,188.08
bc291488a39354f9b2de305b534b9200c47fbb50670febcdd0359d1ea2112adf,38,1,279.17
bc2969a068090f376500e1c8cc2d7260600a7a17e94ac53a9e0e0cc4ddbbf567,30,1,432.0
bc2f2cf04a27bc903e2264eb0ccca61f9f033f0b213f5f484e16a550b4d18b3f,603,1,248.24
bc2fb193bfc48502a6935710063bace7ce08339d93c90e9e986e433af186a16f,616,1,114.6
bc30f5c3cf5e40ba1f60d1c785a504cffd499c727efc0af8e6b0fe4f447dabc5,417,2,385.45
bc3328512cd70a9be60c953bf1ab64de0b8b30ede25967511e4862763181fa39,468,1,870.0
bc37840e4eb61618980da18484a2f9c89c0dc71a4ff8087eab91da4d7fb06775,607,1,211.41
bc3a345636d98d07ee545ff47c7513fa0546c113eac176625915f986b2e89bc9,659,1,140.8
bc3b5232048fb65cee251e5b8344a38b6a83ec887c4ef48359b2d2e355016f24,63,2,983.24
bc3eecac143fd344063475f0039b342482c1793eaa16f01623bb256f01bd956c,476,1,149.93
bc3f27afc2419fd045ac87bd09feae813ec868d5991ac20238345e321210591a,463,2,413.99
bc41004a93ffc36d3f00c66a97f8233e5e1204bec65b8b92acb58a2f7fc8c8cd,581,1,114.94
bc410a147d5c0e53017f9a1692d05eb2834a2543c6ec496a0f2d3016bbfc6ee2,334,1,169.61
bc42120fd4aaece26d1ef739c70b4760f4a0f1704698edc6b375b0044cf2ee11,439,1,171.95
bc43232c3755514ef8eab31b32bb4d45c0216b9b6132a51dbd7c93c3ffd6183f,566,2,296.13
bc4351d9d62b353db3076c33dba9e0e9cba9f85d9685ab9dd835e7350bc5b8ae,545,1,103.16
bc43785f024f807c28d47787f375adab05f73a84f541ae92bf9352df3f320ea9,520,1,108.61
bc4728717eb4141107a2550f97264078fcba7bc09918cff38b0a6a6294d85d0c,341,1,113.74
bc488b555b7abfd2282c9b17747727c5e30083669440ca082f854b382932605b,568,1,191.92
bc49a966684dbc216d805c8b8ed3f7ff7fffb0d750f82c90552e32bc553d8f99,402,1,248.11
bc4a48fcee4b6e95ac524a54818d15c2fc573b968c61c2aa8fcf3a99c8f46770,241,1,72.46
bc4ae4ee0ed4c7cafbcf4c5715c8b1fd505a06ae8f1c6546c4b4b193edf56835,451,1,166.62
bc4bb3a1408f75778442837ac4239856a22f703b9d3fcd4c709b2b4115c41141,537,1,113.91
bc4bddeaa6ed0985f81ee5216db7e9ede6b62edee50f8311d03e10da14088ca7,66,21,3690.88
bc4cd76e103fd475e4cd0f03a8b15b2ce608eb8338fa613b8025504399f606ed,659,1,237.49
bc4d8e978c1adc76847dcc728976b6e22c5b08495444ef67fbfce2491f5134a5,440,1,159.74
bc53714f229a5c9510b8c4938c943f9a3c8b9732ad05d9cd3d486853b47326a2,496,1,318.16
bc56be1bc2ea173623492c54d76b58d2e8eb09aeab924190c73d25bd236d94d3,174,1,171.72
bc57a9c7b2434c8fe23f4ebcaf60df9d86808f5506124653e884a109e633dcae,400,3,741.30005
bc57e877443f55bd5ad38c8f400b304408cf486dc75e4772f670396f8237f906,2,1,185.97
bc5af3260b259dccb20a614b4a4e58d6bccb179bf5098b8c3701a13430e1ce20,478,1,170.76
bc5bbcdffa6490b39c19f1b40266bb2449a41e21f586f918538db5082638dddb,138,1,640.88
bc5d44bfce5e6552826c5fe4b6a0e95e01a4479625ff79097db33e03e2d55e15,557,1,43.33
bc5d4b731fb44088b475047e1aba3260aae048672d5c487d482a4b0d30d9b394,560,1,450.0
bc5e0e6b9e2f99caa6cb322d8127000422c60266d64eacef99b9af79a6337ea4,611,1,250.39
bc5ee8700e555683a71ce80cc85321bd33518a8149b777660714f2a988750d29,320,1,119.97
bc5efc052225afead750e5106c74d2f128c9351cd28056537a83edd573a6cb52,15,1,538.0
bc5f2afc7ce718e55ab2f5c5ce5ffaf86e5a5049ceb089927783bbd364dd2c29,668,1,440.0
bc60bc9af8e352f58f12769bf8fd315873da214a4a5f9a78adf8632abc629e05,116,1,68.22
bc65bb9ba5f3c83b4e816f1565cfbf4e642dee3a83695fec3f4d8e5b7861a245,489,1,117.76
bc6784145d175d557c7eaa9c60f10ce3700287095359deaa012059174f72efca,362,1,69.97
bc685c57d592b856a930f135789f79899e8bc11d53f1f374083f95370d5af1a1,561,1,80.63
bc6a5abdf912b53f76865da03bfbe90bcb2d2ce333d626740a9dc7bc6981f4a7,352,1,89.49
bc6b1320addefd5ab49c2da970e5d3bb7188bd4b0accb67bf3f0324e9c5688ff,214,2,357.53
bc6c60552a1d91c1cb911302f33bd92fe66d812cf48e955b2704a55ff09b7636,392,1,148.09
bc6ccc5b54f70a828abc71d8648d964c6fce9ede1648ab67adb623f631462502,296,1,142.63
bc6e0dd9c3269e059a762d10a536643ac43e002edc7c057d36c789dd9c5c5600,328,1,236.08
bc6e1632d9033c21cf232ac2904bfaf0bd3ffd287231f56f71b4b2e03e25326d,596,2,735.52
bc71eb04f19778c5f85d856ac02834d731ca5c30df18eb9d10ecc991a8203046,374,1,169.97
bc75e7a7d96e5641c15204f5ae2f3a00cc62996bc87f6f3e4e37c9e7220d5b60,571,1,321.9
bc76197a3e9377a684ecbcd98aa7b7ba44993aac05c0770fdc828e8d45f73200,129,1,192.82
bc7857f3f2b08e706e9387fe5220130fe7fd1e29d239295db44c521dc8c40771,59,4,663.39
bc7961ee65b948ba7b07ac23f7d3697051978a5a25bee96679565dd754fd8562,326,1,144.97
bc7cca5ab5ef3acf4278ab4a9dcfd3b0c32e1a945aba34318319a5935b57c305,418,1,110.6
bc7d1602b617a1237df1d014457bf1fc918aaeda32ddc2463c49a9ccd87d18f1,94,1,123.72
bc7efbd5a8a909a54169edb253a7a8f6f5703b1c97a9613d97cbfbf1a15a52b6,175,1,190.88
bc7f4525910133da1ac52a47185c1922baf90b160a14c0e0da1878261c5b0d6c,474,2,303.90002
bc84e3184f566e46c71423489c166328a275a684224a47c99de0815850022fdc,477,1,179.39
bc8648bf810953e4b2ad10f92cdce450861fd9ab3e684067d49166c76280e531,298,1,169.97
bc86990f2ae38a507b2f21c320129207a980db3d91b81d47d5297ca054384242,82,1,271.63
bc89b3fbcd5315f04488a8011a4a1b688f7dbd6f9069b6a90f1ed7929870c5c5,116,1,337.49
bc89de10682e5adb5e9a6e1671d6add7c68fe7bc6a3b40fb55df6dd0d5009f0e,588,1,115.43
bc8a315d477f8117b7b02065ffd00a2ce8988dfebd28817fa89e12ff2a1bdd0e,537,1,317.76
bc8b875c8c970ac2e807e064e87f4450c2bc21dc3009e7c8618c696199058e30,627,1,164.3
bc8ce71ba160da8889d133020ea165960900ad3227838cb99cbf2c962648855f,83,1,415.03
bc8f48bb65d89ae534296e7b045fa5d3e83b0d2a2c107f8d04945022ef303602,472,1,152.8
bc8fcc12d2dbf0c89bed397892256b3422ba169b5150faf391ae8dbece019c45,637,1,200.93
bc91988e39c883d613bc06b965d7c7989de768128372e66cd06e9789778028f9,583,2,286.32
bc93c8833553fd0b38b382da8dd37562ddf303c674eefb15fc3437d1f802c82d,508,1,99.44
bc96a32ce7581909eae2db27c6e6932eccc06c106d9546f09a3a34d5f4348671,48,1,189.22
bc98501b9fc6824f6c479dfd930098da382e3f99868cc58216dd128d790365ed,352,2,659.8
bc986210585d63f0b6179f1782df93d0ed7663134c1fe7c7b99a3d3cfd5fcd1c,36,4,636.91003
bc9a777c7bfd8382c4f19cfe88e1799c2b29505052f03ff06ca9112dca09d5e5,83,1,384.6
bc9b0fb069810dd2e34da27f3e98d60fe7ddb87166016138a7d4b6505624ec6c,526,1,413.11
bc9d4505a6490c7c7a2acabd005156b1f8a45f714e53192b11797be2adb6c9e1,596,1,667.92
bca127a410f2654d5a4587b6ffb0c5bc910edcc53565daaf88c2657001196040,145,2,265.32
bca5042067112c70ebc57dda55ca16a73ff0ee505fe370b8d42f5523e379ff0c,428,1,400.0
bca6a61d67ee2d1826cad5bc7307129c3d3da87f65f958c9a7b065aa6bd3b33e,664,1,152.76
bca769a0c33e1a0d147ec7e7690f83d10feddfe4f130800d53bec5937631cfae,278,1,253.97
bcab94a8965260d8ec82789993fbf96cb9fc49750cbbe67ab6c77f2a423242bd,404,2,274.7
bcad6a73c5e2b02b06f1033af2ec271b52a708eeefa402f84994de55c8db3db4,603,1,208.66
bcad7a027467ced423a5559fb58f4781252cf9340bfc47dedfcc91b183abfb10,5,1,189.05
bcae4ba452a6664dd660ee7adf174d41251788e79bf072768f5a3f4d4b4efa7a,626,2,762.1
bcae951951fc33d0e3f7b8dd22c6a849caf7647b092921119664b81757fbf2c7,587,1,165.74
bcb0fe7de85dc92d771b895904ab42cbefaf44ff99634e8e906ddf159f7d6bd5,40,2,861.76
bcb3d0d3ec5da621895d80d2259ba7b2738991e4c4cc7f7545e6a3617b87c75d,665,1,141.05
bcb5183045da09059c7fb027bbb7f3c580fa40dc25cd3eb0e04e80956fdbb400,350,2,158.22
bcb643b4ce9a26ee01b845e40e908dc8638b75b2b54acbd9573f9f0aac0b086d,316,1,534.0
bcb65ad1ecdf6a32530ab207ba64292153a9734dddfe471d3fd96f714d569d6a,273,4,873.51
bcb68feae880f3eae1618f25084b186be0cb15f5379f25735f20c9722f06f214,332,1,168.56
bcb812610fa8d2c73117c4d03e710c31100db12a6e0a2160b56879950b53edf4,445,1,132.56
bcb8ceccf56f38d81e651b180306437d3c15df4b6cd74bca12c229b1ee22d1ab,523,1,264.15
bcb98ed94b33d55ab15249b85819ff5f9049792d0dbee2bc8235635f909c24ab,156,1,193.88
bcb9f88caac250e9638b26cfc8fba3d192d018322d6a03d86508ae5c0437e899,526,1,405.0
bcba2e011d0f46b6ff766ca32764980eabf0e9e6d8bdcb2a7ae4790df7050d2c,470,1,143.16
bcbcd7ab57c3dc4f7135d4c8d9960f30deabd17a952dbe216fb1b470e39c5793,39,2,368.1
bcbd652d6b347e2aa8da313be089acd08c1bfcbe7eaa539086d14cba9f5558e2,248,1,173.41
bcbedffd632b05bcbe5b40d6bc0cd3562913985962bae9df8895311b54b811ef,415,2,465.39
bcbf3b44c601896b6c75532f2d39bf6cfff861dccde3ea5ef4641cf22308b135,271,5,1171.21
bcc225088b304735f8ef63ef4498356f7c6520b537a1f8e64d0ba9ecacf122ef,554,1,128.18
bcc2ab296c04079872fc1c28f0bea642db4575541b873d8fe73e87df9499b5e7,590,1,202.76
bcc2cde93ab6351f72c1f2a8c988080b16b0340195516391dbaed228a32ddf06,482,1,318.12
bcc5b83fe7811dab0233b3261696a90077584d15c5394d0b5df51bf3057f292a,555,1,222.87
bcc8b49fa0a1419cc62ed0ea7e35e134fed306fd45dca4b2fcfdda8cf96c7310,378,1,142.33
bcc95d63aafc5554359e2f77f28c1c473ee0e1865b45d078fe2295a6fe608b59,341,1,425.0
bcc96f924b981d6c58695d13c0791552e84f403c63409ee0bfa16d0baa799360,331,1,428.85
bcca1762a8d3e5ef748b7c98bba880ff213cc26e53e9c8cba2dfff34ef6f6549,550,1,273.42
bccaf54e871fef46d5a1116e05dc22e2974d730491d65f108a1e14694fbbf6dd,353,1,84.69
bccbd2dffb8f45e746e41ed7b745752d8de32c9200ed4c06640bcdc6f94f4e07,618,1,130.26
bcce1b7f95f42b878042795d135f6f1fa672d59b7d15970d7725734ce6a232bf,595,1,174.87
bcce27a20c7f5cd6520314b179993f4ef9f2505cdafd6b1c0c19038bac6fbda6,528,1,263.8
bccf6361f550d6c44013b2b963b53058b0104282f3a9e050b06d80766c1e3582,232,2,890.05
bccfd8de2cd1f5b127632b3654fff40656e97ddd34f47bf979e0cb1434d95b35,158,1,190.88
bcd08de0620ee3d14495d4fdaaf9d7e8aec94244cfc90039111fbd7ace87527b,326,5,804.57996
bcd0998e3f25e55464be6f05f001288653f41994462e6063bad3eb99f057a7ab,646,1,315.02
bcd1a443c696370f7217cccc249044d076ba845fecf819c46bf1c69e76ad9118,613,1,431.95
bcd1dfd0a06d677e954d1859052250efadc646d6f97213869e4d3005d0a83c7b,469,1,972.5
bcd52ea1632b20646bc8e3d6c7a43bf183a1c04f16d54735fbe558097837de6e,509,1,142.76
bcd5c05b96fd852af3486328a4dff2dd25449ebdbd4ee4d74264e7bd013729fb,614,1,242.76
bcd5eeb97530ebbf9a6e1fc61c3591337f62d851ea62addf6f6adb19834c40a5,376,2,512.0
bcd6a770b38dbcd8332b786334ff8252687fcde82e9d34a2cb8c2b4bffdbf893,410,1,187.06
bcd872389ccd76dcb5598bf7272bf2f4e2c96c9cae57a63c98b77b3d968bc808,478,2,483.49
bcdce126f153883d6ec8c0ec40edf62161f10c419813ffebad17910a018903fb,650,1,113.3
bcdda1082a856d9b2320318d76cc68642a694e87ac236eefa301daabf0d57a7d,280,1,229.61
bce18011f22e428793e8469234f54424a44bbf757dd920248119699ae5c94f22,231,3,569.73
bce1e5cb15f27fa7856bd0f8c9b196cd4ccef449b41af7c196db5405c7721214,346,1,126.58
bce32f9168774d29fd0c2785b7def9747a37cf61d0ec764748f55fd858982922,420,1,458.5
bce39f74910f03d32766bb881872bafa29b02b033e6c3d103d535b1cb829a211,216,1,620.0
bce47500baf4159800db1dac57496da14904231e779e18a8a77fff81b9370833,471,2,211.13
bce478a1deb8512ca23d4a54e68b5b168e8794ae2893a1ad3bc91ee0215e799a,43,2,1132.04
bce604526dc7fba4a3a8aba5dc2809c7a340e34072124bd324c794f648481770,144,1,646.36
bce6c15704b3724fa80c732daaa38d3383bd2a523c3cc4c78f80d309f192fd2e,350,1,49.97
bceb3d502e2331ee5030eac88d7d8adac7a3be1677ad9f0bf474ca1efba39923,472,1,189.94
bceb5e3690cc1aa9f1e82d844f964c0ea309367c44c3c9a1d32b582cd508e296,580,1,405.0
bcebf623f0200f851e5ef6d88f197eb5e1af235c6cebddf2438309c22276776d,633,1,117.76
bcee6e1229110b1ffe0f0d949886eee3c77a14561161dc932f0b8fbd8e4fb9c2,306,1,203.62
bceea4577b7279b657262854466ab10bdba43e2debf083f6addb730ef5f571c2,234,1,301.33
bceeaa3838b46b6004bb4b1666383584fbb0839224ba4a76bfe92ae853249912,608,2,1340.2
bcf054d88b62c59541725d3d4c944c37eee68bc0ff2dea5642037b0af681eb0f,630,1,198.8
bcf07879ebda714cc79bce020d7a95aae9bcdc5871b2df6b89744cf484989f90,559,1,296.6
bcf7c2c3be8c9a659825e07adc48927072472a1e16c9bf9e5893386c1f44e5e0,528,1,187.0
bcf828d9bf4e61b3c66f1df43392fc65a47122938b053afdbcdbbcb55d98bbe8,349,1,144.72
bcf8967a3d1a618a58034b96e7eb58b74d8b63e18558f1c45dcce7de9af7ee0b,526,1,116.91
bcfaa6157069c16751f3ffbe2e0f88d50921a748f911d1aaff005e763d14b7be,555,1,166.3
bcfd79963a7442de621bf5a8c252759c3c2f1836601df1cd7686f026367309f0,225,2,272.44
bd005131da05449efc07fc1faab46cfd76ae66b6939b1275c83e9f081e5df492,159,1,176.58
bd04f8ab1b80dc2671bd901b61b891891b1f6d0620c0ed6492af27a85b06ae1d,342,1,479.41
bd072a3baa69211e8bed7332bb8208d57abbd0a3618d0de4136f985d3307f985,74,1,158.51
bd07bde984f2e985150013f4b2eb9b3442b747eaeeda79190e2a45b9e2c0d51b,253,1,189.97
bd0b61ccc71308fc27d10d375952f1456191d66675358fd6d639f55ed21281ff,345,1,175.16
bd0b73c410f8abb48f7a916eef46160218470807f3fb3c81909568ea7a16dc41,636,1,178.76
bd0b76e6085818fd76c2c698d20a48863ecbbeabc2a76844076c4788558d0176,542,2,376.9
bd0ba772623ca0df46876479441556325ea235bf80a92f8d77843d83ef7c8903,3,1,869.4
bd0e11c2eb6c14b85944e11a0a80a93bf9e9d4e0e4cc395248eb58cd0f0814c0,668,1,238.48
bd0e3a89dcfd531ce2c9a66cea2f26f227b79f1824648944dfe428aca113d312,128,1,530.0
bd1043758696adc13823ccf4091ff902bcc2fb84de82924aae75949d25bc3a8e,200,1,137.38
bd11c3a970864568296d811c7400c19f9c676939fb5de9d8294564b85a54f797,461,1,191.55
bd121028e50ca92d66cc7ea0dc785c8ae8d479808fc04573fcb6c9bac7ec818e,645,2,337.48
bd14934d7860244268ea384ab916dd7499ab6f77aad100eb7ccfc25a17d19745,593,1,202.19
bd15fdc652ef25006fcaa89cb45f5f08a20680581f53ad236712ce98afb96808,581,1,128.03
bd17e6f53cd2b552ac365fea90db66549f7441a950c69f9b11ded7f4bc0c0dc9,335,1,204.69
bd1b8e109caea3fb597e4391dd76f9f51cd8a80f24681a6f31f2f888406f2fe8,396,4,1102.21
bd1c0ad4c9fdb2b5319d87898fe6166d2896b40be0d92c13de3daed72fc7df5d,479,1,224.42
bd1c7cf21801c5d6a167fff0b2a9f6565ed9a4e560a965d5481a065d3465878c,322,1,124.8
bd1c9f8efd4c6b0b9a88512b8875727d18115623eb6542bd12b5c937e849dca8,450,1,435.0
bd1db5afe1780ac376b692bb1b7005c58e58d0edc8fefac8a359019919a7b473,670,1,241.85
bd20ab24c9f1fa34c4a4074ac34d1130630df0ce0b343f19309eb5dbe4ea35a0,606,1,374.95
bd20e92f2e4db0be2acaa8448c65dc6df83bbd634364830dd49348e673e931c5,643,1,217.76
bd21f472e3f09603d2e6fcbe726fb27efd637c47170f013f391a9800236bf086,119,1,174.66
bd2285611b458618c9192887513cd7be12a16e7f4a7c8f379e2e1d7846c3f5c8,557,1,226.39
bd240e13b0c4d51ed6f9ffde27dd448c562d33045e6d848036fe17a8c101c607,332,1,153.78
bd287fa4982dd104079445221e0fd18764ab4c54c32caf568ef3a10d3be1ee60,51,2,238.99
bd29bc95c8359b8176f81d421727e0f2357a1f5cc1d8b889429ce1dd288d3156,358,2,235.73001
bd2ac70ce5d52ab04b194b7d4693caeae39b2f49f11a0bbae6d2905963cf1e60,559,1,145.6
bd2c59f18c6de9b33a5ede5c2f3fd037a4bfb867ad6ce4b9675469525a1e53c1,475,1,149.77
bd2f9128bfacd1f10adb1e871c7dc1def2a6f0c4ace44dc44698902658fc382c,327,1,144.97
bd2fb67293995b0fd39db5663cdd79cd59fd2f167aa39b50e6b6788b4cdda186,603,1,108.16
bd318a8f06a070a7169cbe9f9e5cd83840292805f8a1b922389e32831af17496,619,1,102.49
bd32517d0f7e9a864a5ade680e84480f03876e79a582fa9f3f3b76b6f51f26c6,35,1,164.09
bd325db684e596dad19641bb788c03a835f9482d2fb1fcaff56c9b16365254f2,180,1,192.61
bd33fda24bc5e6f2d89fcb4fa2ef0b6ad8f9f978acf1386155ec5892024a71fc,244,1,161.69
bd353058391d20b16206fe1500efdb60fd08c9af3dbb353395e5127251ae352c,407,1,123.45
bd359a71c191896fe70daa5bddc070e3cd24786a6a3d8d7856ac57f523cb0a17,388,2,619.49
bd38bc44759f44a71a8e56d171a1be412b75563a87e82efdac6d0cae06c75a02,47,2,377.98
bd392a8be0b0c31ee897bf3ff85b0c88c2b6e39bf7ab2af47b8e8665cb2e065a,25,2,604.8
bd39ea4212694248395e229a035b72771c65d6198b05f1fc2a280bc42b4770d6,173,1,324.82
bd3b3d0a3320007495534608a9339ab84bea42981ccb8d56a9ed9a588a6d15ea,632,1,285.68
bd3d0bd4fa08b646434099a83cfb69ecf6935feb69a9f785b4d16961b6cc5e3d,377,1,127.61
bd3ef7ba03c7ee157484154e41315569fd1f4933c3f3e4b31ab1e1919827127d,114,1,98.5
bd3f2f5ee549871437a24e6fd6f996b20e6ef84a143ed2173b14df4e9237dc03,674,1,192.76
bd414c2f0cc0fe9b8dbf530172979185ce94b77eb5a1a0d3c99f13cb95deb171,258,1,147.86
bd41f5d6cc83737e673797d910fa43300a15aef1a24cd32d220bcd5cb3227a16,139,1,654.31
bd4496c6f90d2929dd719ec1aa0546187df09a3fe6fe2810511b5cf3898ee182,599,1,250.77
bd44c9c2b2a81e4639f88b37c8b709c8e63cb4fc2c848610b18ba1373754b4e6,277,1,214.61
bd45ea90983a141bb8d8097169c926d2059c6523ca151325d14dc6319c17ff89,675,1,296.39
bd495fee32bf2d280367ad564fdca9260f6df915174332a428279a058e09597a,139,1,213.88
bd4b3ac66aa1c6c69a8de289423d88d0054ed9ea5c0bd38faa9a67ea56b1e604,133,3,362.03
bd4b3c9bdc04219aec35ab216eff396356503124e8a5c7c8ce8226a3bb35fdc1,351,1,217.02
bd4b4d8f3405fca4b05e4952b5412e79239cd04e9036aa18d791997c3e550c52,464,1,170.76
bd4f9d0358e8ee5dea32256065f52354949ee7d11da05a9e4943413f189aab88,507,1,149.77
bd5058dca68a0f13e66bb3b39265179966466db97598fce45742f294fc2c20bb,184,1,180.49
bd50675e54e65a5e43a0523377e54b59961c9b8b1dcd01bf93fc804cc5e08875,280,1,179.66
bd54314b9480dea55987e8b07bf308a7fecbca20d2d3d5a8d65f1dfb746da185,73,1,189.45
bd5610a0f16e08506f59ff3d5f89610509e7859cddc1f3f3e132d84195c588bc,293,1,154.97
bd5646863482dba64afac30b6f75749703948690a3230d1ff3f205c2f8396842,141,1,91.35
bd56a37417e9f6934905c31b8d87949c6bc81567123fb118f9c5c7062531108e,335,1,145.73
bd56a6ba5b5847bca517fe057486df5e9e321e4c003354e674794471afe109ef,410,1,596.31
bd5b16d330f3fcef83783433204a6e78998c676b5b95a829ecac05189f8e3036,218,1,145.97
bd5ec6559110619cd8d72c465a0c550fe20aab5596987042003f44f9eb744c26,520,1,1420.29
bd5ef768901d36acbc8113ca3098fd89d11c9db907e82835b670fb4bd43e38e6,579,1,154.75
bd5fa39bdf80f3f6c529d94448253b0bbc1a294d3df3d406f2ca82c7ee2c04fb,459,1,63.75
bd60f5279d18c8439d89dd76b12126b2ca84eb078e57067ec6adce974db9da86,174,2,297.59
bd617cf4489652b2c2a0e2f0bf24ca9009a156d9b865cc5362edd6231066f08f,354,1,143.64
bd62e1b969a3abcf50b960a10c78475e795b5cf7c995c698d42de3fa7f58785b,638,1,141.36
bd6423335eb8cc2548cc4c68c271a22c60a33e4506fb00be3f776b2d6a91b998,290,1,145.41
bd643b41ca693f849dfe31d8fdaebed598e158ff74101a1b286178144afb5dda,647,1,400.5
bd65acde6d88e222e68c73a83717dfbcf20a8f4237575c07da0b1c2f7271c049,666,1,111.05
bd6836b2d4717f50adc1d34a54474fb2d9ddb9cea5fcd88251fd78caaec4ba74,173,1,460.0
bd69ff9315474578efa61576f4d3941fcc5c6ed5c869a063e6202b500933de00,340,1,118.15
bd6aa29a0836c8eb937a2cb25e814918a243c0a0825ffe5e621c0844a12589d8,316,1,105.53
bd6ae7e905085570155a1965e2f747c457c880de65f6de5bc8b4bb5be7cc39b7,156,2,309.71002
bd6c9167ada02bda5e3f6507f640de6a5ad2cc34b96f43f4e92a3078a437572d,316,2,364.95
bd6d2d1f60a808e4405fa875aea28818006a9db552f99c4f0d53d4f7b1c21d2b,673,1,153.41
bd6d4b8b558fb4dc84ceef5fe140a6997175c834e79747c6c98ddf3cb91e842c,231,1,226.97
bd6e831b97779b0ea2aff802900dae00fdc2271da51567b28781f7106162d02c,558,1,164.77
bd70c3f2db1156c8f6ed9ba23222f8b3f2316196f854729ca3076f73e72f7ae8,183,1,244.31
bd74590eee26f5dc35ca137c9944cd1c2c55b60af3e25b8feb93a7819f9e5a65,186,1,480.0
bd757caaf8b2cced93f0cb9764f9de6744fd1d3228a30f2b2c428771b41fba2b,539,1,441.85
bd78a15c13ecb63ae2d4af6b0a056455cb160d9768465cb00479388a096c4fdd,525,1,270.03
bd7af6b6f327a5e56b64ece009fb84c586f921432e7e04a8416f3b11d1d2fd1f,330,2,276.07
bd7e411be26d5d40eb2bde4b4f9a77138c7e49ef333efecd79d75c2402866fc7,352,1,221.05
bd7e598c535c0f8ac6547971ae8bc154bfe335955fc72e9427389e25ba829558,169,1,189.89
bd7ea9ef60ef424f0ff8e6e974197df95f86623b4c1150e72327a5935bd7fe5b,474,1,67.37
bd7fd7245429314fdff287fd3bbc34cf8490f03fca390604157610b17c29b56a,4,1,163.88
bd81a19bd0f80764d05f95eea699b53a4db13f34c9ac6b35a9d7824f06c9d9d9,344,1,83.72
bd842ea5c59d5e94b5aa18e5dd18d265503a03a1d6f5a718dad7eee1a2e78e0d,331,1,170.41
bd847b2fa072a522c853d26198e780126e83921a2da1d7c66d5437df0a31ebac,219,1,274.67
